id,label,props
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:145,Target,"{'uniprot_id': 'Q92731', 'name': 'Estrogen receptor beta', 'chembl_id': 'CHEMBL242'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:146,Target,"{'uniprot_id': 'P29375', 'name': 'Lysine-specific demethylase 5A', 'chembl_id': 'CHEMBL2424504'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:147,Target,"{'uniprot_id': 'P25025', 'name': 'Interleukin-8 receptor B', 'chembl_id': 'CHEMBL2434'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:148,Target,"{'uniprot_id': 'P20309', 'name': 'Muscarinic acetylcholine receptor M3', 'chembl_id': 'CHEMBL245'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:149,Target,"{'uniprot_id': 'P13945', 'name': 'Beta-3 adrenergic receptor', 'chembl_id': 'CHEMBL246'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:150,Target,"{'uniprot_id': 'P08246', 'name': 'Leukocyte elastase', 'chembl_id': 'CHEMBL248'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:151,Target,"{'uniprot_id': 'P25103', 'name': 'Neurokinin 1 receptor', 'chembl_id': 'CHEMBL249'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:152,Target,"{'uniprot_id': 'P25105', 'name': 'Platelet activating factor receptor', 'chembl_id': 'CHEMBL250'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:153,Target,"{'uniprot_id': 'P29274', 'name': 'Adenosine A2a receptor', 'chembl_id': 'CHEMBL251'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:154,Target,"{'uniprot_id': 'P25101', 'name': 'Endothelin receptor ET-A', 'chembl_id': 'CHEMBL252'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:155,Target,"{'uniprot_id': 'P34972', 'name': 'Cannabinoid CB2 receptor', 'chembl_id': 'CHEMBL253'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:156,Target,"{'uniprot_id': 'P27815', 'name': 'Phosphodiesterase 4A', 'chembl_id': 'CHEMBL254'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:157,Target,"{'uniprot_id': 'P0DMS8', 'name': 'Adenosine A3 receptor', 'chembl_id': 'CHEMBL256'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:158,Target,"{'uniprot_id': 'P06239', 'name': 'Tyrosine-protein kinase LCK', 'chembl_id': 'CHEMBL258'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:159,Target,"{'uniprot_id': 'P32245', 'name': 'Melanocortin receptor 4', 'chembl_id': 'CHEMBL259'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:160,Target,"{'uniprot_id': 'Q16539', 'name': 'MAP kinase p38 alpha', 'chembl_id': 'CHEMBL260'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:161,Target,"{'uniprot_id': 'P00915', 'name': 'Carbonic anhydrase I', 'chembl_id': 'CHEMBL261'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:162,Target,"{'uniprot_id': 'P07943', 'name': 'Aldose reductase', 'chembl_id': 'CHEMBL2622'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:163,Target,"{'uniprot_id': 'Q9Y5N1', 'name': 'Histamine H3 receptor', 'chembl_id': 'CHEMBL264'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:164,Target,"{'uniprot_id': 'P19327', 'name': 'Serotonin 1a (5-HT1a) receptor', 'chembl_id': 'CHEMBL273'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:165,Target,"{'uniprot_id': 'P51681', 'name': 'C-C chemokine receptor type 5', 'chembl_id': 'CHEMBL274'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:166,Target,"{'uniprot_id': 'P35968', 'name': 'Vascular endothelial growth factor receptor 2', 'chembl_id': 'CHEMBL279'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:167,Target,"{'uniprot_id': 'Q13133', 'name': 'LXR-alpha', 'chembl_id': 'CHEMBL2808'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:168,Target,"{'uniprot_id': 'P08254', 'name': 'Matrix metalloproteinase 3', 'chembl_id': 'CHEMBL283'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:169,Target,"{'uniprot_id': 'P00860', 'name': 'Ornithine decarboxylase', 'chembl_id': 'CHEMBL2840'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:170,Target,"{'uniprot_id': 'Q99720', 'name': 'Sigma opioid receptor', 'chembl_id': 'CHEMBL287'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:171,Target,"{'uniprot_id': 'Q08499', 'name': 'Phosphodiesterase 4D', 'chembl_id': 'CHEMBL288'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:172,Target,"{'uniprot_id': 'P07451', 'name': 'Carbonic anhydrase III', 'chembl_id': 'CHEMBL2885'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:173,Target,"{'uniprot_id': 'P10635', 'name': 'Cytochrome P450 2D6', 'chembl_id': 'CHEMBL289'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:174,Target,"{'uniprot_id': 'P00185', 'name': 'Cytochrome P450 1A1', 'chembl_id': 'CHEMBL2922'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:175,Target,"{'uniprot_id': 'P05979', 'name': 'Cyclooxygenase-1', 'chembl_id': 'CHEMBL2949'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:176,Target,"{'uniprot_id': 'P32239', 'name': 'Cholecystokinin B receptor', 'chembl_id': 'CHEMBL298'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:177,Target,"{'uniprot_id': 'P17252', 'name': 'Protein kinase C alpha', 'chembl_id': 'CHEMBL299'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:178,Target,"{'uniprot_id': 'P23280', 'name': 'Carbonic anhydrase VI', 'chembl_id': 'CHEMBL3025'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:179,Target,"{'uniprot_id': 'P29476', 'name': 'Nitric-oxide synthase, brain', 'chembl_id': 'CHEMBL3048'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:180,Target,"{'uniprot_id': 'Q8BW75', 'name': 'Monoamine oxidase B', 'chembl_id': 'CHEMBL3050'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:181,Target,"{'uniprot_id': 'P15207', 'name': 'Androgen Receptor', 'chembl_id': 'CHEMBL3072'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:182,Target,"{'uniprot_id': 'P15823', 'name': 'Alpha-1b adrenergic receptor', 'chembl_id': 'CHEMBL315'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:183,Target,"{'uniprot_id': 'P30411', 'name': 'Bradykinin B2 receptor', 'chembl_id': 'CHEMBL3157'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:184,Target,"{'uniprot_id': 'P43140', 'name': 'Alpha-1a adrenergic receptor', 'chembl_id': 'CHEMBL319'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:185,Target,"{'uniprot_id': 'P14780', 'name': 'Matrix metalloproteinase 9', 'chembl_id': 'CHEMBL321'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:186,Target,"{'uniprot_id': 'P32300', 'name': 'Delta opioid receptor', 'chembl_id': 'CHEMBL3222'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:187,Target,"{'uniprot_id': 'P97612', 'name': 'Anandamide amidohydrolase', 'chembl_id': 'CHEMBL3229'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:188,Target,"{'uniprot_id': 'O43570', 'name': 'Carbonic anhydrase XII', 'chembl_id': 'CHEMBL3242'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:189,Target,"{'uniprot_id': 'P08575', 'name': 'Leukocyte common antigen', 'chembl_id': 'CHEMBL3243'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:190,Target,"{'uniprot_id': 'P19838', 'name': 'Nuclear factor NF-kappa-B p105 subunit', 'chembl_id': 'CHEMBL3251'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:191,Target,"{'uniprot_id': 'P02768', 'name': 'Serum albumin', 'chembl_id': 'CHEMBL3253'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:192,Target,"{'uniprot_id': 'P35439', 'name': 'Glutamate (NMDA) receptor subunit zeta 1', 'chembl_id': 'CHEMBL330'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:193,Target,"{'uniprot_id': 'O42713', 'name': 'Tyrosinase', 'chembl_id': 'CHEMBL3318'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:194,Target,"{'uniprot_id': 'P03956', 'name': 'Matrix metalloproteinase-1', 'chembl_id': 'CHEMBL332'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:195,Target,"{'uniprot_id': 'P05183', 'name': 'Cytochrome P450 3A2', 'chembl_id': 'CHEMBL3324'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:196,Target,"{'uniprot_id': 'P08253', 'name': 'Matrix metalloproteinase-2', 'chembl_id': 'CHEMBL333'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:197,Target,"{'uniprot_id': 'P00176', 'name': 'Cytochrome P450 2B1', 'chembl_id': 'CHEMBL3335'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:198,Target,"{'uniprot_id': 'P05177', 'name': 'Cytochrome P450 1A2', 'chembl_id': 'CHEMBL3356'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:199,Target,"{'uniprot_id': 'P50406', 'name': 'Serotonin 6 (5-HT6) receptor', 'chembl_id': 'CHEMBL3371'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:200,Target,"{'uniprot_id': 'P27361', 'name': 'MAP kinase ERK1', 'chembl_id': 'CHEMBL3385'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:201,Target,"{'uniprot_id': 'P20781', 'name': 'Glycine receptor', 'chembl_id': 'CHEMBL3392921'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:202,Target,"{'uniprot_id': 'P11712', 'name': 'Cytochrome P450 2C9', 'chembl_id': 'CHEMBL3397'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:203,Target,"{'uniprot_id': 'P08684', 'name': 'Cytochrome P450 3A4', 'chembl_id': 'CHEMBL340'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:204,Target,"{'uniprot_id': 'O75469', 'name': 'Pregnane X receptor', 'chembl_id': 'CHEMBL3401'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:205,Target,"{'uniprot_id': 'P62813', 'name': 'GABA receptor alpha-1 subunit', 'chembl_id': 'CHEMBL343'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:206,Target,"{'uniprot_id': 'P28564', 'name': 'Serotonin 1b (5-HT1b) receptor', 'chembl_id': 'CHEMBL3459'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:207,Target,"{'uniprot_id': 'P29477', 'name': 'Nitric oxide synthase, inducible', 'chembl_id': 'CHEMBL3464'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:208,Target,"{'uniprot_id': 'P51589', 'name': 'Cytochrome P450 2J2', 'chembl_id': 'CHEMBL3491'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:209,Target,"{'uniprot_id': 'Q9ULX7', 'name': 'Carbonic anhydrase XIV', 'chembl_id': 'CHEMBL3510'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:210,Target,"{'uniprot_id': 'P00352', 'name': 'Aldehyde dehydrogenase 1A1', 'chembl_id': 'CHEMBL3577'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:211,Target,"{'uniprot_id': 'P0DMN7', 'name': 'S-adenosylmethionine decarboxylase 1', 'chembl_id': 'CHEMBL3584'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:212,Target,"{'uniprot_id': 'Q16790', 'name': 'Carbonic anhydrase IX', 'chembl_id': 'CHEMBL3594'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:213,Target,"{'uniprot_id': 'P22310', 'name': 'UDP-glucuronosyltransferase 1A4', 'chembl_id': 'CHEMBL3619'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:214,Target,"{'uniprot_id': 'P33261', 'name': 'Cytochrome P450 2C19', 'chembl_id': 'CHEMBL3622'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:215,Target,"{'uniprot_id': 'Q64133', 'name': 'Monoamine oxidase A', 'chembl_id': 'CHEMBL3681'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:216,Target,"{'uniprot_id': 'Q5VT66', 'name': 'Mitochondrial amidoxime-reducing component 1', 'chembl_id': 'CHEMBL3706559'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:217,Target,"{'uniprot_id': 'P10632', 'name': 'Cytochrome P450 2C8', 'chembl_id': 'CHEMBL3721'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:218,Target,"{'uniprot_id': 'P22748', 'name': 'Carbonic anhydrase IV', 'chembl_id': 'CHEMBL3729'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:219,Target,"{'uniprot_id': 'P22002', 'name': 'Voltage-gated L-type calcium channel alpha-1C subunit', 'chembl_id': 'CHEMBL3762'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:220,Target,"{'uniprot_id': 'Q8NHM5', 'name': 'Lysine-specific demethylase 2B', 'chembl_id': 'CHEMBL3779760'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:221,Target,"{'uniprot_id': 'P14916', 'name': 'Urease subunit alpha/Urease subunit beta', 'chembl_id': 'CHEMBL3885651'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:222,Target,"{'uniprot_id': 'Q9Y2D0', 'name': 'Carbonic anhydrase VB', 'chembl_id': 'CHEMBL3969'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:223,Target,"{'uniprot_id': 'P41597', 'name': 'C-C chemokine receptor type 2', 'chembl_id': 'CHEMBL4015'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:224,Target,"{'uniprot_id': 'P49146', 'name': 'Neuropeptide Y receptor type 2', 'chembl_id': 'CHEMBL4018'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:225,Target,"{'uniprot_id': 'P04035', 'name': 'HMG-CoA reductase', 'chembl_id': 'CHEMBL402'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:226,Target,"{'uniprot_id': 'P25024', 'name': 'Interleukin-8 receptor A', 'chembl_id': 'CHEMBL4029'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:227,Target,"{'uniprot_id': 'P28482', 'name': 'MAP kinase ERK2', 'chembl_id': 'CHEMBL4040'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:228,Target,"{'uniprot_id': 'Q63921', 'name': 'Cyclooxygenase-1', 'chembl_id': 'CHEMBL4042'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:229,Target,"{'uniprot_id': 'P08311', 'name': 'Cathepsin G', 'chembl_id': 'CHEMBL4071'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:230,Target,"{'uniprot_id': 'P12822', 'name': 'Angiotensin-converting enzyme', 'chembl_id': 'CHEMBL4074'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:231,Target,"{'uniprot_id': 'P55055', 'name': 'LXR-beta', 'chembl_id': 'CHEMBL4093'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:232,Target,"{'uniprot_id': 'L8I2E6', 'name': 'Dipeptidyl peptidase 3', 'chembl_id': 'CHEMBL4105778'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:233,Target,"{'uniprot_id': 'Q99685', 'name': 'Monoglyceride lipase', 'chembl_id': 'CHEMBL4191'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:234,Target,"{'uniprot_id': 'Q16665', 'name': 'Hypoxia-inducible factor 1 alpha', 'chembl_id': 'CHEMBL4261'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:235,Target,"{'uniprot_id': 'P08183', 'name': 'P-glycoprotein 1', 'chembl_id': 'CHEMBL4302'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:236,Target,"{'uniprot_id': 'P68871', 'name': 'Hemoglobin beta chain', 'chembl_id': 'CHEMBL4331'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:237,Target,"{'uniprot_id': 'P97266', 'name': 'Mu opioid receptor', 'chembl_id': 'CHEMBL4354'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:238,Target,"{'uniprot_id': 'P12530', 'name': 'Arachidonate 15-lipoxygenase', 'chembl_id': 'CHEMBL4358'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:239,Target,"{'uniprot_id': 'P16662', 'name': 'UDP-glucuronosyltransferase 2B7', 'chembl_id': 'CHEMBL4370'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:240,Target,"{'uniprot_id': 'P63092', 'name': 'Guanine nucleotide-binding protein G(s), subunit alpha', 'chembl_id': 'CHEMBL4377'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:241,Target,"{'uniprot_id': 'P39900', 'name': 'Matrix metalloproteinase 12', 'chembl_id': 'CHEMBL4393'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:242,Target,"{'uniprot_id': 'Q08209', 'name': 'Serine/threonine protein phosphatase 2B catalytic subunit, alpha isoform', 'chembl_id': 'CHEMBL4445'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:243,Target,"{'uniprot_id': 'Q16769', 'name': 'Glutaminyl-peptide cyclotransferase', 'chembl_id': 'CHEMBL4508'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:244,Target,"{'uniprot_id': 'Q6N021', 'name': 'Methylcytosine dioxygenase TET2', 'chembl_id': 'CHEMBL4523344'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:245,Target,"{'uniprot_id': 'Q969Z3', 'name': 'Mitochondrial amidoxime reducing component 2', 'chembl_id': 'CHEMBL4523423'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:246,Target,"{'uniprot_id': 'Q9BU89', 'name': 'Deoxyhypusine hydroxylase', 'chembl_id': 'CHEMBL4523441'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:247,Target,"{'uniprot_id': 'Q9Y3Z3', 'name': 'Deoxynucleoside triphosphate triphosphohydrolase SAMHD1', 'chembl_id': 'CHEMBL4523507'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:248,Target,"{'uniprot_id': 'Q9Y6A2', 'name': 'Cholesterol 24-hydroxylase', 'chembl_id': 'CHEMBL4523510'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:249,Target,"{'uniprot_id': 'P0DTD1', 'name': 'Replicase polyprotein 1ab', 'chembl_id': 'CHEMBL4523582'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:250,Target,"{'uniprot_id': 'P20292', 'name': '5-lipoxygenase activating protein', 'chembl_id': 'CHEMBL4550'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:251,Target,"{'uniprot_id': 'P00375', 'name': 'Dihydrofolate reductase', 'chembl_id': 'CHEMBL4564'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:252,Target,"{'uniprot_id': 'P50052', 'name': 'Angiotensin II type 2 (AT-2) receptor', 'chembl_id': 'CHEMBL4607'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:253,Target,"{'uniprot_id': 'P33032', 'name': 'Melanocortin receptor 5', 'chembl_id': 'CHEMBL4608'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:254,Target,"{'uniprot_id': 'Q92847', 'name': 'Ghrelin receptor', 'chembl_id': 'CHEMBL4616'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:255,Target,"{'uniprot_id': 'P41968', 'name': 'Melanocortin receptor 3', 'chembl_id': 'CHEMBL4644'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:256,Target,"{'uniprot_id': 'P42330', 'name': 'Aldo-keto-reductase family 1 member C3', 'chembl_id': 'CHEMBL4681'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:257,Target,"{'uniprot_id': 'P20813', 'name': 'Cytochrome P450 2B6', 'chembl_id': 'CHEMBL4729'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:258,Target,"{'uniprot_id': 'P48026', 'name': 'Spermidine/spermine N(1)-acetyltransferase 1', 'chembl_id': 'CHEMBL4775'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:259,Target,"{'uniprot_id': 'P25929', 'name': 'Neuropeptide Y receptor type 1', 'chembl_id': 'CHEMBL4777'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:260,Target,"{'uniprot_id': 'P35218', 'name': 'Carbonic anhydrase VA', 'chembl_id': 'CHEMBL4789'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:261,Target,"{'uniprot_id': 'P29466', 'name': 'Caspase-1', 'chembl_id': 'CHEMBL4801'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:262,Target,"{'uniprot_id': 'P02787', 'name': 'Serotransferrin', 'chembl_id': 'CHEMBL4865'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:263,Target,"{'uniprot_id': 'P17988', 'name': 'Aryl sulfotransferase', 'chembl_id': 'CHEMBL4886'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:264,Target,"{'uniprot_id': 'P08683', 'name': 'Cytochrome P450 2C11', 'chembl_id': 'CHEMBL4971'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:265,Target,"{'uniprot_id': 'O70528', 'name': 'Serotonin 4 (5-HT4) receptor', 'chembl_id': 'CHEMBL5017'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:266,Target,"{'uniprot_id': 'P30043', 'name': 'Flavin reductase', 'chembl_id': 'CHEMBL5019'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:267,Target,"{'uniprot_id': 'P32241', 'name': 'Vasoactive intestinal polypeptide receptor 1', 'chembl_id': 'CHEMBL5144'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:268,Target,"{'uniprot_id': 'P05181', 'name': 'Cytochrome P450 2E1', 'chembl_id': 'CHEMBL5281'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:269,Target,"{'uniprot_id': 'P11509', 'name': 'Cytochrome P450 2A6', 'chembl_id': 'CHEMBL5282'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:270,Target,"{'uniprot_id': 'P47869', 'name': 'Gamma-aminobutyric acid receptor subunit alpha-1/alpha-2/beta-2/gamma-2', 'chembl_id': 'CHEMBL5303741'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:271,Target,"{'uniprot_id': 'Q9UNA4', 'name': 'DNA polymerase iota', 'chembl_id': 'CHEMBL5391'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:272,Target,"{'uniprot_id': 'Q86UE8', 'name': 'Serine/threonine-protein kinase tousled-like 2', 'chembl_id': 'CHEMBL5404'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:273,Target,"{'uniprot_id': 'O53289', 'name': 'Phosphoserine phosphatase SerB2', 'chembl_id': 'CHEMBL5465371'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:274,Target,"{'uniprot_id': 'P15127', 'name': 'Insulin receptor', 'chembl_id': 'CHEMBL5486'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:275,Target,"{'uniprot_id': 'Q14994', 'name': 'Nuclear receptor subfamily 1 group I member 3', 'chembl_id': 'CHEMBL5503'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:276,Target,"{'uniprot_id': 'P08659', 'name': 'Luciferin 4-monooxygenase', 'chembl_id': 'CHEMBL5567'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:277,Target,"{'uniprot_id': 'O15245', 'name': 'Solute carrier family 22 member 1', 'chembl_id': 'CHEMBL5685'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:278,Target,"{'uniprot_id': 'Q92887', 'name': 'Canalicular multispecific organic anion transporter 1', 'chembl_id': 'CHEMBL5748'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:279,Target,"{'uniprot_id': 'O75164', 'name': 'Lysine-specific demethylase 4A', 'chembl_id': 'CHEMBL5896'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:280,Target,"{'uniprot_id': 'O15438', 'name': 'Canalicular multispecific organic anion transporter 2', 'chembl_id': 'CHEMBL5918'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:281,Target,"{'uniprot_id': 'Q99N23', 'name': 'Carbonic anhydrase 15', 'chembl_id': 'CHEMBL5973'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:282,Target,"{'uniprot_id': 'O95342', 'name': 'Bile salt export pump', 'chembl_id': 'CHEMBL6020'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:283,Target,"{'uniprot_id': 'Q96KQ7', 'name': 'Histone-lysine N-methyltransferase, H3 lysine-9 specific 3', 'chembl_id': 'CHEMBL6032'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:284,Target,"{'uniprot_id': 'O89049', 'name': 'Thioredoxin reductase 1, cytoplasmic', 'chembl_id': 'CHEMBL6035'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:285,Target,"{'uniprot_id': 'P36537', 'name': 'UDP-glucuronosyltransferase 2B10', 'chembl_id': 'CHEMBL6160'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:286,Target,"{'uniprot_id': 'P54855', 'name': 'UDP-glucuronosyltransferase 2B15', 'chembl_id': 'CHEMBL6161'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:287,Target,"{'uniprot_id': 'P06133', 'name': 'UDP-glucuronosyltransferase 2B4', 'chembl_id': 'CHEMBL6196'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:288,Drug,"{'id': 'Compound::DB00130', 'name': 'L-Glutamine'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:289,Drug,"{'id': 'Compound::DB00316', 'name': 'Acetaminophen'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:290,Drug,"{'id': 'Compound::DB00435', 'name': 'Nitric Oxide'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:291,Drug,"{'id': 'Compound::DB00653', 'name': 'Magnesium Sulfate'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:292,Drug,"{'id': 'Compound::DB00746', 'name': 'Deferoxamine'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:293,Drug,"{'id': 'Compound::DB01005', 'name': 'Hydroxyurea'}"
4:4e0830d9-7413-4b1e-83ba-e7d830b0a219:294,Drug,"{'id': 'Compound::DB01262', 'name': 'Decitabine'}"
